ln_pop_den,name,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,totalvotes,geometry,id
0.43066033307202256,Autauga,-0.824107539514069,0.11693606278942371,0.4873297271290366,0.6845185320406565,-0.4269645870376684,-0.4792189015002514,-0.4965127958319288,-0.1513452547699547,"POLYGON ((-86.91684155741557 32.663948774277735, -86.71225179981799 32.66137159520595, -86.71584109381094 32.706042699116985, -86.41434039840398 32.70776081849818, -86.41075110441103 32.409667105861054, -86.45741192631925 32.406230867098664, -86.4610012203122 32.37788189730897, -86.4968941602416 32.344378569375685, -86.53278710017099 32.33836515154151, -86.54355498214981 32.36327788256882, -86.61534086200862 32.37444565854658, -86.61893015600155 32.405371807408066, -86.65482309593095 32.397640270192696, -86.68353744787447 32.35296916628166, -86.71225179981799 32.36070070349703, -86.71943038780387 32.40279462833628, -86.77685909169091 32.394204031430306, -86.77326979769798 32.3409423306133, -86.79839485564855 32.30829806237062, -86.81634132561325 32.3409423306133, -86.81634132561325 32.371009419784194, -86.84505567755677 32.40021744926449, -86.82351991359913 32.425130180291795, -86.85941285352853 32.450901971009706, -86.90607367543674 32.536807940069394, -86.89889508745087 32.567734088930884, -86.91684155741557 32.663948774277735))",1001
0.6154949166197914,Baldwin,0.25586445665448265,-0.4141808406278119,1.0439610644479236,0.015970486344789796,-0.17942239220079714,-0.34951733900237597,-0.13537300575907005,0.39606366902099926,"POLYGON ((-88.00798693126931 30.684675247142465, -88.02593340123401 30.753400022390217, -87.98645116731167 30.81181608135081, -87.9433796393964 30.827279155781554, -87.9792725793258 30.86164154340543, -87.98286187331873 30.88655427443274, -87.92543316943168 30.935520676796763, -87.96491540335403 30.968164945039444, -87.96491540335403 31.0085407504975, -87.93979034540345 31.048057496264956, -87.97568328533285 31.08929236141361, -87.93979034540345 31.1468493606836, -87.9720939913399 31.162312435114345, -87.93979034540345 31.163171494804942, -87.94696893338933 31.193238583975834, -87.91466528745288 31.187225166141655, -87.86800446554466 31.215574135931355, -87.82852223162232 31.27570831427314, -87.78545070370703 31.282580791797912, -87.81057576165762 31.306634463134625, -87.7639149397494 31.29718480653806, -87.71725411784118 31.303198224372238, -87.67777188391884 31.261963359223586, -87.61675388603885 31.24478216541165, -87.61675388603885 30.997372974519738, -87.59880741607415 30.997372974519738, -87.58803953409534 30.964728706277057, -87.63470035600356 30.865936841858414, -87.62752176801767 30.846178468974685, -87.54496800618006 30.778312753417527, -87.53420012420123 30.743091306103057, -87.4049855404554 30.674366530855302, -87.39421765847658 30.615091412204116, -87.44805706837069 30.527467323763233, -87.43728918639187 30.4802190407804, -87.36550330653306 30.43640699655996, -87.43011059840597 30.406339907389068, -87.4588249503495 30.33589701276012, -87.49112859628596 30.32301111740117, -87.46600353833539 30.302393684826843, -87.51984294822948 30.280058132871325, -87.65623611996119 30.249991043700433, -87.7998078796788 30.229373611126107, -88.00080834328342 30.225937372363717, -87.9362010514105 30.26115881967819, -87.89312952349523 30.238823267722672, -87.76750423374233 30.262017879368788, -87.75673635176351 30.291225908849082, -87.81057576165762 30.332460773997735, -87.83570081960819 30.369400340693403, -87.90748669946699 30.409776146151454, -87.93261175741758 30.487091518305178, -87.90030811148111 30.550661935409348, -87.91107599345993 30.615950471894713, -87.9362010514105 30.657185337043366, -88.00798693126931 30.684675247142465))",1003
-0.25670960505276746,Barbour,-0.046527702272711496,0.17971353320394615,-1.0880419822640408,2.6557014296593975,-0.3562382456557051,-0.3639286237243621,0.34614671433807487,-0.26664270380780813,"POLYGON ((-85.65699936589365 31.88048633645336, -85.64982077790778 31.911412485314848, -85.60315995599956 31.96123794736947, -85.59239207402074 31.99388221561215, -85.51342760617605 31.99989563344633, -85.51342760617605 32.01364058849588, -85.4272845503455 32.01535870787707, -85.4272845503455 32.13906330332303, -85.4093380803808 32.1467948405384, -85.25858773267733 32.147653900228995, -85.18680185281852 32.06174793116931, -85.05040868108681 32.062606990859905, -85.06117656306563 31.990445976849763, -85.07912303303033 31.939761455104545, -85.12937314893149 31.87790915738157, -85.1401410309103 31.839251471304706, -85.12578385493855 31.77997635265352, -85.12578385493855 31.762795158841584, -85.14731961889619 31.773103875128747, -85.20474832278323 31.742177726267258, -85.21551620476204 31.7026609804998, -85.41651666836668 31.706956278952784, -85.41651666836668 31.6193321905119, -85.74673171571716 31.618473130821304, -85.7144280697807 31.66056705566055, -85.71801736377364 31.698365682046816, -85.696481599816 31.748191144101437, -85.66417795387953 31.78341259141591, -85.6785351298513 31.856432665116646, -85.65699936589365 31.88048633645336))",1005
-0.1078221789389578,Bibb,-0.6297125802037296,-0.02723682810682752,-1.2140717190154868,0.9119627125351266,-0.5684172698015947,-0.4936301862222376,0.22576678431378835,-0.2728112376277675,"POLYGON ((-87.4229320104201 33.00327735206351, -87.31884248462484 33.005854531135306, -87.31166389663896 33.094337679266786, -87.28294954469544 33.132995365343646, -87.20039578285783 33.130418186271854, -87.20039578285783 33.19656578244782, -87.1537349609496 33.23264628945289, -87.10348484504844 33.22147851347513, -87.06400261112611 33.24725030419304, -87.0281096711967 33.24639124450244, -87.02452037720377 33.16563963358633, -86.97068096730968 33.15790809637096, -86.97068096730968 33.098632977719774, -86.93478802738026 33.064270590095894, -86.88094861748617 33.04966657535575, -86.87735932349324 32.836619772087715, -87.02093108321083 32.836619772087715, -87.31884248462484 32.83146541394414, -87.31884248462484 32.875277458164575, -87.4229320104201 32.87441839847398, -87.4229320104201 33.00327735206351))",1007
0.4108807965272172,Blount,-0.19772378173630933,-0.20052269244978724,-0.930504811324733,-0.5147326014756405,-0.03796970943687081,-0.010852148035701038,0.245830105984503,-0.15256158538234105,"POLYGON ((-86.96350237932378 33.85804174420743, -86.92043085140851 33.87350481863818, -86.92402014540146 33.90958532564325, -86.88453791147911 33.91731686285862, -86.8199306196062 33.957692668316675, -86.79121626766268 33.9525383101731, -86.70148391783917 34.03930333892338, -86.70507321183212 34.08139726376263, -86.66918027190272 34.08483350252502, -86.66918027190272 34.08483350252502, -86.65482309593095 34.107169054480536, -86.60098368603686 34.119195890148895, -86.51842992419924 34.25235014219142, -86.45382263232632 34.25922261971619, -86.41075110441103 34.20510185920859, -86.30307228462284 34.099437517265166, -86.33178663656636 34.04016239861398, -86.33178663656636 33.98604163810638, -86.3712688704887 33.93965241481414, -86.32460804858049 33.94051147450474, -86.34255451854519 33.88639071399714, -86.4071618104181 33.83570619225192, -86.57585862808628 33.80220286431864, -86.57944792207921 33.76526329762297, -86.64764450794507 33.76612235731357, -86.75891262172621 33.8408605503955, -86.88453791147911 33.84343772946729, -86.95273449734496 33.81508875967759, -86.96350237932378 33.85804174420743))",1009
-0.5625401816414126,Bullock,-0.6081131402803587,0.4521942176865281,-1.0355295919509382,4.530392856765332,-0.7098699525655211,-0.4936301862222376,0.36621003600878915,-0.3061066173580356,"POLYGON ((-85.91901782737827 32.274794734437336, -85.87953559345593 32.29111686855868, -85.8579998294983 32.231841749907495, -85.43446313833138 32.23441892897928, -85.4272845503455 32.1467948405384, -85.4093380803808 32.1467948405384, -85.4272845503455 32.13906330332303, -85.4272845503455 32.01535870787707, -85.51342760617605 32.01364058849588, -85.51342760617605 31.99989563344633, -85.59239207402074 31.99388221561215, -85.60315995599956 31.96123794736947, -85.64982077790778 31.911412485314848, -85.65699936589365 31.88048633645336, -85.78980324363243 31.88048633645336, -85.78980324363243 31.967251365203648, -85.88312488744887 31.967251365203648, -85.8938927694277 32.04714391642916, -85.99798229522295 32.051439214882144, -85.99798229522295 32.25074106310063, -85.98721441324413 32.27221755536555, -85.91901782737827 32.274794734437336))",1011
-0.3085984682760205,Butler,0.1910661368843694,-0.23401500688447874,-0.6154304694461173,2.504071975996417,-0.6921883672200303,-0.5800978945541545,-0.17549964910049898,-0.2735263330976869,"POLYGON ((-86.8558235595356 31.962097007060066, -86.44664404434045 31.964674186131855, -86.44664404434045 31.700942861118605, -86.45023333833338 31.65541269751697, -86.50048345423454 31.65541269751697, -86.50048345423454 31.525694684236836, -86.70148391783917 31.523976564855644, -86.8378770895709 31.524835624546238, -86.86659144151442 31.546312116811162, -86.90607367543674 31.632218085870853, -86.90607367543674 31.75334550224502, -86.90607367543674 31.83066087439874, -86.90966296942969 31.962097007060066, -86.8558235595356 31.962097007060066))",1013
0.8418005864461718,Calhoun,-0.3489198611999064,0.374547411160836,-0.3633709959432252,0.8085789941285493,-0.3562382456557051,-0.4071624778903206,-0.014993075734783909,0.003790363391168193,"POLYGON ((-86.0661788810888 33.84257866977669, -85.99439300123001 33.864914221732214, -85.96926794327943 33.914739683786834, -85.90107135741357 33.906149086880866, -85.90107135741357 33.94308865357653, -85.84723194751948 33.95683360862608, -85.73955312773127 33.93535711636116, -85.73955312773127 33.968860444294435, -85.52778478214782 33.95597454893549, -85.53137407614076 33.941370534195336, -85.53137407614076 33.88896789306892, -85.60315995599956 33.88982695275952, -85.63546360193601 33.87522293801938, -85.63546360193601 33.84687396822968, -85.58521348603486 33.84601490853908, -85.58521348603486 33.80220286431864, -85.63905289592896 33.77299483483834, -85.63905289592896 33.64843117970179, -85.65699936589365 33.62695468743687, -85.74314242172422 33.60032383702836, -85.74314242172422 33.55565273311733, -85.79698183161831 33.556511792807925, -85.79339253762538 33.58571982228822, -85.99439300123001 33.58657888197882, -86.02310735317353 33.60118289671896, -86.02669664716647 33.6467130603206, -86.0482324111241 33.6733439107291, -86.14514334893349 33.67935732856328, -86.14514334893349 33.70942441773417, -86.04464311713117 33.76268611855118, -86.0661788810888 33.84257866977669))",1015
0.14330170358057026,Chambers,0.08306893726751423,0.06105133787538358,-0.9094998551994918,2.1043215981576515,-0.5153725137651224,-0.5080414709442237,0.14551349763093116,-0.23479088128784467,"POLYGON ((-85.59239207402074 33.10722357462574, -85.23346267472674 33.10808263431634, -85.18680185281852 32.870123100021, -85.15449820688207 32.84263318992189, -85.16885538285382 32.8117070410604, -85.1221945609456 32.77304935498354, -85.12937314893149 32.751572862718625, -85.2837127906279 32.74555944488444, -85.29448067260672 32.7309554301443, -85.59239207402074 32.728378251072506, -85.59239207402074 33.10722357462574))",1017
-0.004615773013757346,Cherokee,0.7742510148153872,-0.5845530131428124,-0.9620122455125945,-0.3079651646624859,-0.6745067818745395,-0.5656866098321685,-0.1955629707712133,-0.25472667368756163,"POLYGON ((-85.51342760617605 34.52381300442004, -85.4631774902749 34.28671252981529, -85.42010596235961 34.080538204072035, -85.39857019840198 33.96370608615086, -85.49548113621135 33.95683360862608, -85.53137407614076 33.941370534195336, -85.52778478214782 33.95597454893549, -85.73955312773127 33.968860444294435, -85.73596383373834 33.98947787686876, -85.79698183161831 34.10029657695576, -85.78980324363243 34.12520930798308, -85.8400533595336 34.11060529324293, -85.84364265352653 34.199947501065004, -85.84364265352653 34.24461860497605, -85.80774971359713 34.23946424683246, -85.67494583585835 34.34341046939469, -85.63546360193601 34.3666050810408, -85.57803489804898 34.43962515474154, -85.57803489804898 34.48343719896199, -85.51342760617605 34.52381300442004))",1019
